Date,Close
Apr-18,17.029
Mar-18,20.60870968
Feb-18,30.30785714
Jan-18,33.55451613
Dec-17,31.84
Nov-17,17.87966667
Oct-17,11.48645161
Sep-17,13.49833333
Aug-17,14.96612903
Jul-17,16.13290323
Jun-17,19.45033333
May-17,9.752903226
Apr-17,3.291333333
Mar-17,1.863548387
Feb-17,1.281785714
Jan-17,1.348709677
Dec-16,1.015398452
Nov-16,0.874592233
Oct-16,1.070398129
Sep-16,1.321666667
Aug-16,1.841935484
