Date,Close
Apr-18,937.322
Mar-18,1020.79
Feb-18,1266.600714
Jan-18,2120.832903
Dec-17,2156.832581
Nov-17,1128.483333
Oct-17,355.6035484
Sep-17,495.0796667
Aug-17,463.0235484
