Date,Close
Apr-18,1.515916667
Mar-18,1.384193548
Feb-18,1.856071429
Jan-18,3.164193548
Dec-17,3.792903226
Nov-17,0.724176233
Oct-17,0.460444484
Sep-17,0.575316933
Aug-17,0.738947871
Jul-17,0.274609742
