Date,Close
18-Apr,65.06733333
18-Mar,80.54225806
18-Feb,119.4317857
18-Jan,129.5448387
17-Dec,53.45354839
17-Nov,32.15266667
17-Oct,30.0083871
17-Sep,23.739
17-Aug,31.82741935
17-Jul,7.032903226
17-Jun,4.301333333
17-May,0.669292871
17-Apr,0.199711867
17-Mar,0.151639903
17-Feb,0.124838179
17-Jan,0.129004355
16-Dec,0.13636429
16-Nov,0.171114433
16-Oct,0.166935032
